filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H
B22-138\01799.png,0.017006218,10.465016,49.0,9.271576,5.3209696e-05,0.0068140207
B22-138\01813.png,0.01993388,11.172664,49.0,10.068924,6.3206695e-05,0.0033295574
B22-141\00131.png,0.01729554,10.657756,49.0,9.780121,5.245245e-05,0.0467479
B22-141\00141.png,0.017460167,10.8662,36.0,9.914795,5.162222e-05,0.08381015
B22-141\00290.png,0.021284878,11.33252,49.0,10.129761,6.712904e-05,0.004791257
B22-141\00298.png,0.01875329,10.410884,49.0,9.317978,4.8911425e-05,0.0059463247
B22-141\00315.png,0.017495453,10.3120165,49.0,9.061569,4.792655e-05,0.0038425708
B22-141\00352.png,0.019107163,10.563995,49.0,9.456268,4.894029e-05,0.004957398
B22-142\00087.png,0.0175547,14.096313,36.0,14.558914,9.499214e-05,0.0002043602
B22-143\00001.png,0.016754627,14.411774,49.0,15.250061,9.817835e-05,0.00025557727
B22-143\00064.png,0.016884506,13.958934,49.0,14.268768,9.1846756e-05,0.0002262295
B22-143\00116.png,0.019248664,13.929973,64.0,14.106964,9.102755e-05,0.00024613098
B22-143\00300.png,0.013748705,12.961751,49.0,12.989258,7.9243386e-05,0.00018177813
B22-143\00346.png,0.017700374,14.027516,49.0,14.333969,9.477625e-05,0.00022910227
B22-143\00412.png,0.01651144,13.5564575,49.0,13.665924,8.884873e-05,0.00020665282
B22-143\00430.png,0.017085731,13.5777025,49.0,13.466217,9.167733e-05,0.0002189461
B22-143\00448.png,0.018734694,13.999608,49.0,14.190048,9.370597e-05,0.00024729338
B22-143\00494.png,0.01761216,13.152649,49.0,13.011398,8.279309e-05,0.00019764234
B22-143\00549.png,0.01849085,14.087453,49.0,14.564926,9.354875e-05,0.0002081586
B22-143\00585.png,0.01741141,13.556401,49.0,13.6949005,8.931453e-05,0.00020005174
B22-143\00656.png,0.018538475,13.4392395,49.0,13.614044,8.5405554e-05,0.0001978757
B22-148\00035.png,0.017008126,14.203944,49.0,14.369446,9.916487e-05,0.0002545283
B22-148\00193.png,0.016689777,13.35172,49.0,13.368591,8.498528e-05,0.0002098328
B22-149\01277.png,0.032314062,18.467514,100.0,17.834549,0.00018087077,0.0011362601
B22-149\03025.png,0.02458316,13.750916,64.0,12.743317,0.0001048819,0.0003696364
B22-150\00360.png,0.01846093,14.356746,64.0,14.294296,9.975856e-05,0.00029565132
B22-150\00362.png,0.019811094,14.053162,64.0,13.657944,0.00010228515,0.0004839413
B22-150\00363.png,0.017356098,13.4800005,49.0,13.483261,8.85256e-05,0.00024411897
B22-150\00889.png,0.022161543,14.471232,64.0,14.064728,0.00010909874,0.0003840361
B22-150\01314.png,0.01892209,14.151317,49.0,14.214035,0.000100661535,0.000286502
B22-150\01315.png,0.019294083,13.631709,49.0,13.1015625,9.2499584e-05,0.00027506342
B22-150\01864.png,0.019910753,14.178325,64.0,13.579056,0.000103673396,0.00041542936
B22-151\00002.png,0.016488552,14.399353,36.0,15.093552,0.00010576469,0.0065948344
B22-151\00092.png,0.017017663,13.59671,49.0,13.250046,9.464602e-05,0.00030824373
B22-151\00093.png,0.017730296,13.134135,49.0,12.470795,8.942858e-05,0.00030732408
B22-151\00095.png,0.03222704,16.600382,100.0,14.950165,0.00013910336,0.0007696603
B22-151\00100.png,0.029522598,15.916545,81.0,14.833725,0.00012395697,0.0007307152
B22-151\00140.png,0.038914263,18.759836,121.0,16.239853,0.0001592229,0.0011145088
B22-151\00142.png,0.02864629,15.60495,81.0,14.133713,0.00012384879,0.00065356743
B22-151\00146.png,0.029355228,15.4678755,81.0,14.304123,0.000119746925,0.0005800361
B22-151\00147.png,0.029896498,16.398188,100.0,14.661133,0.00013329269,0.00074138504
B22-151\00148.png,0.023210287,14.775467,64.0,14.263062,0.0001097051,0.00046231452
B22-151\00186.png,0.016808987,13.698222,49.0,13.583496,9.537158e-05,0.00027788544
B22-151\00458.png,0.03805262,18.389643,121.0,15.985855,0.00015684954,0.0015607127
B22-151\00676.png,0.038237512,17.853525,121.0,14.865768,0.00015785459,0.0016749029
B22-151\00677.png,0.041329324,19.267603,121.0,16.04538,0.00017447135,0.0018439572
B22-151\00678.png,0.036818027,17.858541,100.0,15.251083,0.0001532306,0.0018544022
B22-151\03310.png,0.028195381,15.120712,81.0,14.232712,0.00011796492,0.00054361374
B22-151\03312.png,0.02889067,14.187886,81.0,12.831543,0.000104363535,0.0005414412
B22-151\04353.png,0.021820545,14.361725,64.0,13.452255,0.00011157089,0.00044040533
B22-151\04625.png,0.018586934,14.286326,49.0,14.296631,9.9172845e-05,0.00039738492
B22-151\05153.png,0.021241367,14.21993,64.0,13.30217,0.00010700417,0.00051150064
B22-151\06042.png,0.02277565,14.262833,64.0,13.180496,0.000109873596,0.0004449931
B22-151\06132.png,0.059345722,22.68859,169.0,23.005371,0.00023320613,0.0024855095
B22-151\06558.png,0.043302536,22.296103,169.0,20.117477,0.00022949898,0.0018417448
B22-151\07330.png,0.040493786,21.27629,144.0,19.681122,0.00021566247,0.0028879005
B22-151\07374.png,0.04159528,18.901438,121.0,17.253342,0.000186187,0.0010169626
B22-151\07681.png,0.022161484,14.313945,64.0,13.385345,0.00011123462,0.0005168554
B22-152\00102.png,0.016785204,13.645427,49.0,14.073044,8.7075634e-05,0.00018333843
B22-152\00214.png,0.01675576,13.471558,49.0,13.875366,8.392109e-05,0.00017246278
B22-152\00416.png,0.01618272,13.199925,49.0,13.31842,8.267974e-05,0.00019724634
B22-152\00556.png,0.016324818,13.001119,49.0,12.846756,7.8924015e-05,0.00022376618
B22-154\00166.png,0.019875526,11.534668,49.0,10.327713,6.349909e-05,0.09619467
B22-154\00437.png,0.037071228,16.058395,121.0,12.720871,0.00012932716,0.055243343
B22-155\00065.png,0.01808548,10.765492,49.0,9.553558,5.586347e-05,0.029708523
B22-155\00065_Aug1.png,0.017854393,10.7998705,49.0,9.624496,5.5529315e-05,0.032104764
B22-155\00065_Aug2.png,0.01763326,10.73463,49.0,9.576614,5.5817007e-05,0.03227791
B22-155\00065_Aug3.png,0.017728567,10.696533,49.0,9.567993,5.4782624e-05,0.03402722
B22-155\00065_Aug4.png,0.017595708,10.737178,49.0,9.660538,5.3729702e-05,0.03330474
B22-155\00065_Aug5.png,0.017267406,10.743907,49.0,9.666428,5.4173677e-05,0.03755817
B22-155\00065_Aug6.png,0.01700449,10.822784,49.0,9.771576,5.34101e-05,0.038539167
B22-155\00065_Aug7.png,0.017332256,10.793315,49.0,9.68869,5.487414e-05,0.040053725
B22-155\00065_Aug8.png,0.017430723,10.843567,49.0,9.791916,5.49727e-05,0.038893685
B22-155\00137.png,0.040515482,31.584742,400.0,24.988678,0.00033628067,0.33348638
B22-155\00137_Aug1.png,0.03990215,31.172052,361.0,23.960922,0.00031315163,0.33204314
B22-155\00137_Aug2.png,0.04036826,32.365967,400.0,24.53006,0.0003250327,0.34184662
B22-155\00137_Aug3.png,0.039592326,31.461685,400.0,25.294556,0.00032727112,0.32133526
B22-155\00137_Aug4.png,0.040888786,32.91652,400.0,25.68274,0.00035041122,0.34765595
B22-155\00137_Aug5.png,0.038383186,29.899902,361.0,23.712234,0.00030314288,0.31551182
B22-155\00137_Aug6.png,0.040836334,32.631092,400.0,24.625336,0.0003355955,0.34970248
B22-155\00137_Aug7.png,0.036822617,28.7506,361.0,22.119873,0.0002678134,0.31164354
B22-155\00137_Aug8.png,0.041225135,33.369476,400.0,26.628464,0.0003655222,0.35184324
B22-155\00317.png,0.03559643,16.283829,121.0,12.846481,0.00012913263,0.03630769
B22-155\00317_Aug1.png,0.03642291,16.461084,121.0,13.098114,0.00013347619,0.029298525
B22-155\00317_Aug2.png,0.036117494,16.724695,121.0,13.238464,0.00013425972,0.04000911
B22-155\00317_Aug3.png,0.037911713,16.633707,121.0,12.9171295,0.00013709796,0.02471006
B22-155\00317_Aug4.png,0.035660565,16.729712,121.0,13.428543,0.00013299256,0.04550914
B22-155\00317_Aug5.png,0.038388073,16.785238,121.0,13.157059,0.00013843176,0.021153077
B22-155\00317_Aug6.png,0.035508096,16.789755,121.0,13.455673,0.00013480555,0.05404681
B22-155\00317_Aug7.png,0.038122356,16.59382,121.0,12.998367,0.00013654344,0.018950403
B22-155\00317_Aug8.png,0.035718918,16.7889,121.0,13.374023,0.00013055748,0.0627041
B22-155\00588.png,0.034982204,19.857382,169.0,16.193542,0.00018987845,0.21729657
B22-155\00588_Aug1.png,0.034249127,19.399857,169.0,15.396637,0.00018109745,0.20778432
B22-155\00588_Aug2.png,0.0344252,19.60349,169.0,15.840469,0.00019013425,0.21588355
B22-155\00588_Aug3.png,0.034317255,19.492014,169.0,15.9969635,0.00018584722,0.20104763
B22-155\00588_Aug4.png,0.034733534,20.257095,169.0,16.89151,0.00020609582,0.21505997
B22-155\00588_Aug5.png,0.034670293,19.830984,169.0,15.924423,0.00018572732,0.1956655
B22-155\00588_Aug6.png,0.03479117,20.527634,196.0,16.896606,0.00020936746,0.21592548
B22-155\00588_Aug7.png,0.034649074,19.401001,169.0,15.2548065,0.000173475,0.2063083
B22-155\00588_Aug8.png,0.03457755,20.804352,196.0,17.633179,0.00022392345,0.21257465
B22-155\00742.png,0.02402705,11.500346,49.0,10.162445,6.567861e-05,0.009829065
B22-155\00754.png,0.02776128,12.474116,64.0,10.892319,9.015814e-05,0.008416234
B22-155\00994.png,0.027147949,15.927638,100.0,13.708176,0.00013504492,0.09353945
B22-155\00994_Aug1.png,0.027156651,15.136455,100.0,12.843094,0.00012584364,0.08642651
B22-155\00994_Aug2.png,0.026577473,15.477254,100.0,13.214645,0.00012789691,0.093523875
B22-155\00994_Aug3.png,0.026781023,15.058121,100.0,12.763367,0.00012263325,0.0817385
B22-155\00994_Aug4.png,0.0271976,15.560272,100.0,13.198303,0.00012784882,0.092944056
B22-155\00994_Aug5.png,0.027271926,15.176285,100.0,13.073608,0.00012712793,0.07981697
B22-155\00994_Aug6.png,0.027106762,15.2534895,100.0,12.950867,0.00012427516,0.093164265
B22-155\00994_Aug7.png,0.02631116,14.925817,100.0,12.651306,0.00012227516,0.07701649
B22-155\00994_Aug8.png,0.02659607,15.10056,100.0,12.990387,0.00012487707,0.09393881
B22-155\01228.png,0.024453342,12.38915,64.0,10.989853,7.6789074e-05,0.07809296
B22-155\01395.png,0.04665011,19.212723,144.0,15.1510315,0.00016331584,0.011214181
B22-155\01424.png,0.04350376,22.000998,169.0,16.363083,0.00019242428,0.0088172555
B22-155\01518.png,0.037048638,15.261765,100.0,12.095963,0.000121316334,0.014959666
B22-155\01688.png,0.042672455,19.987543,169.0,14.983948,0.00017396544,0.017724272
B22-155\01688_Aug1.png,0.043166935,20.164972,169.0,15.384781,0.00017793283,0.022742584
B22-155\01688_Aug2.png,0.042933464,19.800095,144.0,15.32962,0.00017394737,0.013779573
B22-155\01688_Aug3.png,0.041851282,20.181671,169.0,15.7773285,0.00018129082,0.029448383
B22-155\01688_Aug4.png,0.04365444,19.15129,144.0,14.665039,0.00016794453,0.010427203
B22-155\01688_Aug5.png,0.042648375,20.41215,169.0,15.5607605,0.00018221115,0.034775227
B22-155\01688_Aug6.png,0.04328227,18.591394,144.0,14.471848,0.00016066254,0.01048209
B22-155\01688_Aug7.png,0.04144478,20.539948,169.0,16.139343,0.00018516577,0.03946178
B22-155\01688_Aug8.png,0.043743134,19.020895,144.0,14.622757,0.00016379688,0.0107757915
B22-155\01760.png,0.027824104,13.538991,81.0,12.021576,0.000102436265,0.048462246
B22-155\01760_Aug1.png,0.026961744,12.703807,81.0,11.097946,9.096302e-05,0.042179726
B22-155\01760_Aug2.png,0.027351618,13.485515,81.0,11.923172,0.000101189755,0.043307252
B22-155\01760_Aug3.png,0.026560783,12.516113,81.0,10.781052,8.873797e-05,0.038789447
B22-155\01760_Aug4.png,0.027424812,13.888738,100.0,12.361038,0.000101488244,0.042490833
B22-155\01760_Aug5.png,0.026142359,12.411133,81.0,10.666534,8.618322e-05,0.03617401
B22-155\01760_Aug6.png,0.027710438,14.068995,100.0,12.255173,0.00010574615,0.039705355
B22-155\01760_Aug7.png,0.025693417,12.327113,64.0,10.687042,8.6190266e-05,0.036041964
B22-155\01760_Aug8.png,0.02712661,14.168747,100.0,12.426392,0.00010746035,0.03855313
B22-155\01782.png,0.029961169,15.383911,121.0,12.373383,0.0001244805,0.043099668
B22-155\01782_Aug1.png,0.03005761,15.770416,121.0,12.725021,0.00012851713,0.04235927
B22-155\01782_Aug2.png,0.029973567,15.126134,100.0,12.507278,0.00012126823,0.04075157
B22-155\01782_Aug3.png,0.029977381,15.244034,100.0,12.041946,0.00012543838,0.040970832
B22-155\01782_Aug4.png,0.029274642,14.641316,100.0,12.200073,0.00011342963,0.036877878
B22-155\01782_Aug5.png,0.02981019,15.263641,100.0,12.180038,0.00012868819,0.03724553
B22-155\01782_Aug6.png,0.029559791,14.68425,100.0,12.148682,0.000113699025,0.03364908
B22-155\01782_Aug7.png,0.029629052,15.19075,100.0,12.054047,0.00012772984,0.035667244
B22-155\01782_Aug8.png,0.02871728,14.494161,100.0,12.139587,0.000110861045,0.02893494
B22-155\01909.png,0.020425797,11.975423,64.0,10.770477,7.643731e-05,0.06963203
B22-155\01909_Aug1.png,0.019974291,12.012462,64.0,10.884598,7.803934e-05,0.07405354
B22-155\01909_Aug2.png,0.020255506,11.895762,64.0,10.69841,7.7166405e-05,0.06777959
B22-155\01909_Aug3.png,0.020126343,12.167786,64.0,10.999298,7.8200785e-05,0.076192
B22-155\01909_Aug4.png,0.02016449,11.855077,64.0,10.615128,7.5785894e-05,0.065304875
B22-155\01909_Aug5.png,0.019815266,12.126109,64.0,11.029358,7.844952e-05,0.07989957
B22-155\01909_Aug6.png,0.020307958,11.870412,64.0,10.628265,7.3639225e-05,0.06584324
B22-155\01909_Aug7.png,0.019913495,12.227158,64.0,11.170273,7.81914e-05,0.08502352
B22-155\01909_Aug8.png,0.02016443,11.802974,64.0,10.616577,7.284584e-05,0.065623276
B22-155\02106.png,0.036868274,19.326136,169.0,14.74054,0.00017226556,0.15498352
B22-155\02106_Aug1.png,0.037513435,19.185608,169.0,14.984039,0.00017436741,0.1567057
B22-155\02106_Aug2.png,0.03682667,19.307016,169.0,15.123032,0.00017247863,0.14823955
B22-155\02106_Aug3.png,0.036934853,18.642944,144.0,15.097137,0.00017416138,0.15347284
B22-155\02106_Aug4.png,0.03620583,19.246124,169.0,15.01535,0.00017169815,0.14524478
B22-155\02106_Aug5.png,0.037195683,18.607819,144.0,14.628098,0.000169054,0.14709233
B22-155\02106_Aug6.png,0.03684944,19.544687,169.0,15.270386,0.00017509438,0.13924824
B22-155\02106_Aug7.png,0.03709346,18.342667,144.0,14.535019,0.00016603485,0.13522255
B22-155\02106_Aug8.png,0.03637433,19.501465,169.0,15.368561,0.0001721616,0.13533771
B22-155\02125.png,0.046432734,24.253494,256.0,22.197021,0.00025162817,0.14722969
B22-155\02125_Aug1.png,0.046315193,22.984259,225.0,21.081451,0.00023920313,0.14066175
B22-155\02125_Aug2.png,0.045935452,24.068558,225.0,22.294876,0.00025452807,0.15127656
B22-155\02125_Aug3.png,0.04663545,22.428366,196.0,21.202225,0.00024635065,0.1271354
B22-155\02125_Aug4.png,0.044914544,24.752417,256.0,23.015915,0.00026568782,0.15452397
B22-155\02125_Aug5.png,0.04693556,22.19163,169.0,21.143799,0.00024194887,0.11806102
B22-155\02125_Aug6.png,0.04363537,24.401306,256.0,22.49701,0.00026207685,0.15078622
B22-155\02125_Aug7.png,0.04754752,21.233606,169.0,19.265305,0.00021433545,0.11071764
B22-155\02125_Aug8.png,0.041933835,24.036005,256.0,22.082336,0.00025053206,0.1508505
B22-155\02185.png,0.034213126,15.328583,100.0,13.842667,0.00011519781,0.08881362
B22-155\02185_Aug1.png,0.035619557,15.833949,121.0,13.895828,0.00011875103,0.08048689
B22-155\02185_Aug2.png,0.033523798,15.117244,100.0,13.506607,0.000110687164,0.095515676
B22-155\02185_Aug3.png,0.036220968,15.790059,121.0,13.874588,0.00012049456,0.071389794
B22-155\02185_Aug4.png,0.03260058,14.9570055,100.0,13.280334,0.000108242704,0.10082108
B22-155\02185_Aug5.png,0.037204325,15.544347,121.0,13.538239,0.00011367744,0.06195505
B22-155\02185_Aug6.png,0.03278607,15.106135,100.0,13.690048,0.000110125155,0.102645025
B22-155\02185_Aug7.png,0.037645996,15.498591,121.0,13.680862,0.00011864003,0.054219935
B22-155\02185_Aug8.png,0.032509625,15.073563,121.0,13.450638,0.00010852171,0.10329354
B22-155\02338.png,0.035461962,15.367864,121.0,12.299835,0.00011886296,0.031931523
B22-155\02338_Aug1.png,0.03580898,15.380829,121.0,11.94165,0.000115631454,0.029227313
B22-155\02338_Aug2.png,0.035054445,14.807129,100.0,11.857025,0.00011035839,0.036976583
B22-155\02338_Aug3.png,0.036099017,15.891566,121.0,12.446747,0.00012185699,0.030420389
B22-155\02338_Aug4.png,0.033685207,14.513789,100.0,11.788071,0.000105947256,0.042772874
B22-155\02338_Aug5.png,0.036219835,16.401617,121.0,12.928864,0.00013231604,0.03460848
B22-155\02338_Aug6.png,0.032512605,14.199361,100.0,11.449478,0.000100078876,0.049542934
B22-155\02338_Aug7.png,0.03620076,16.216177,121.0,12.735809,0.00012919905,0.040108487
B22-155\02338_Aug8.png,0.031243622,14.061748,100.0,11.546585,9.6406206e-05,0.058773667
B22-155\02445.png,0.021936834,11.644185,64.0,9.93779,7.627e-05,0.009136291
B22-155\02834.png,0.019368708,11.09995,49.0,10.1219635,5.5914625e-05,0.08018995
B22-155\02987.png,0.027275622,13.122777,81.0,11.6783905,8.88959e-05,0.0631391
B22-155\02987_Aug1.png,0.027269542,13.144608,81.0,11.694321,8.85073e-05,0.06643841
B22-155\02987_Aug2.png,0.02852267,13.382945,81.0,11.792267,9.206029e-05,0.05611798
B22-155\02987_Aug3.png,0.027037442,13.148865,81.0,11.791733,8.931829e-05,0.06802403
B22-155\02987_Aug4.png,0.029791892,13.540085,81.0,11.86174,9.680372e-05,0.049376454
B22-155\02987_Aug5.png,0.026883543,13.090388,81.0,11.623459,8.858403e-05,0.070579305
B22-155\02987_Aug6.png,0.031018078,13.741562,81.0,11.984772,0.00010026284,0.04348153
B22-155\02987_Aug7.png,0.026429951,13.150508,81.0,11.798416,8.836017e-05,0.07270663
B22-155\02987_Aug8.png,0.031723678,13.914368,81.0,12.001968,0.000106874395,0.035795033
B22-155\02989.png,0.022657156,12.438889,64.0,11.302536,7.4139985e-05,0.09501855
B22-155\02989_Aug1.png,0.022207558,12.236278,64.0,11.099304,7.370446e-05,0.093869835
B22-155\02989_Aug2.png,0.022441149,12.398335,64.0,11.320999,7.442768e-05,0.09214087
B22-155\02989_Aug3.png,0.022335827,12.343033,64.0,11.138046,7.38889e-05,0.09602305
B22-155\02989_Aug4.png,0.022337854,12.446864,64.0,11.2777405,7.606984e-05,0.08921184
B22-155\02989_Aug5.png,0.022050321,12.355159,64.0,11.31311,7.4480005e-05,0.093921095
B22-155\02989_Aug6.png,0.022497356,12.379308,64.0,11.214813,7.753083e-05,0.086686805
B22-155\02989_Aug7.png,0.021865368,12.303792,64.0,11.26239,7.2759954e-05,0.094960555
B22-155\02989_Aug8.png,0.022700131,12.287038,64.0,11.066315,7.6595e-05,0.08142041
B22-155\03236.png,0.028115451,13.023768,81.0,11.028748,0.00010492132,0.027632875
B22-155\03707.png,0.038478553,19.700455,169.0,17.67308,0.0001849682,0.05519407
B22-155\03707_Aug1.png,0.040017366,20.47759,169.0,18.735046,0.00020072398,0.061718464
B22-155\03707_Aug2.png,0.037787437,19.208359,169.0,17.18576,0.00017963389,0.050995715
B22-155\03707_Aug3.png,0.03936845,20.958075,169.0,19.638687,0.00021424302,0.06514158
B22-155\03707_Aug4.png,0.03803152,19.239893,169.0,17.114365,0.00017450188,0.049252234
B22-155\03707_Aug5.png,0.039238453,21.084253,196.0,19.24356,0.00020974458,0.0682044
B22-155\03707_Aug6.png,0.038761318,19.989985,169.0,17.171982,0.0001762069,0.04927403
B22-155\03707_Aug7.png,0.04093057,21.5232,196.0,19.593872,0.00021477992,0.06934826
B22-155\03707_Aug8.png,0.038348973,20.145279,169.0,17.342941,0.0001743728,0.048952743
B22-155\03834.png,0.03589171,15.105739,100.0,12.924011,0.00014328124,0.02425313
B22-155\03998.png,0.021655738,11.4440155,49.0,10.435699,6.503258e-05,0.07130441
B22-155\03998_Aug1.png,0.021907866,11.562129,49.0,10.641113,6.68566e-05,0.073850594
B22-155\03998_Aug2.png,0.02099377,11.280049,49.0,10.275101,6.322218e-05,0.07352742
B22-155\03998_Aug3.png,0.021715343,11.643931,49.0,10.724152,6.7448185e-05,0.0771951
B22-155\03998_Aug4.png,0.02091068,11.2408495,49.0,10.265915,6.144205e-05,0.07499211
B22-155\03998_Aug5.png,0.021536767,11.627299,49.0,10.733994,6.769152e-05,0.08054842
B22-155\03998_Aug6.png,0.02039057,11.318817,49.0,10.402908,6.048933e-05,0.077456504
B22-155\03998_Aug7.png,0.021311343,11.757843,49.0,10.8728485,6.884652e-05,0.08300294
B22-155\03998_Aug8.png,0.020310402,11.278575,49.0,10.409317,5.9744983e-05,0.07948331
B22-155\04070.png,0.032841384,24.004608,256.0,21.241669,0.000255363,0.2519058
B22-155\04070_Aug1.png,0.031511128,22.902756,225.0,19.962387,0.0002363445,0.23591384
B22-155\04070_Aug2.png,0.032825887,24.476608,256.0,21.340591,0.00025920206,0.2625066
B22-155\04070_Aug3.png,0.030783355,22.31549,225.0,19.107681,0.00022175659,0.22265476
B22-155\04070_Aug4.png,0.032835722,24.943787,256.0,21.909424,0.00026870766,0.26911604
B22-155\04070_Aug5.png,0.029738009,20.990915,196.0,18.725555,0.00021571809,0.20363382
B22-155\04070_Aug6.png,0.031859875,24.895483,256.0,22.014069,0.00027632943,0.2781614
B22-155\04070_Aug7.png,0.02900505,20.013763,196.0,18.075424,0.00020185787,0.19486566
B22-155\04070_Aug8.png,0.03227234,25.750864,289.0,22.960968,0.00028840647,0.28453368
B22-155\04382.png,0.03313285,14.200043,100.0,11.545273,0.00011411015,0.0114975115
B22-155\04382_Aug1.png,0.032383204,14.126709,81.0,11.436813,0.00010971191,0.011297259
B22-155\04382_Aug2.png,0.032501757,14.015015,81.0,11.448563,0.000112354894,0.0112823285
B22-155\04382_Aug3.png,0.031775653,13.964833,81.0,11.349411,0.00010833985,0.014844157
B22-155\04382_Aug4.png,0.03221774,13.912079,81.0,11.257721,0.000107819375,0.013523829
B22-155\04382_Aug5.png,0.031101167,14.186152,81.0,11.716446,0.00010976964,0.02032009
B22-155\04382_Aug6.png,0.031318724,13.927399,81.0,11.408325,0.000107364365,0.017296068
B22-155\04382_Aug7.png,0.030045033,14.089229,81.0,11.673691,0.00010711141,0.024726655
B22-155\04382_Aug8.png,0.03140253,14.115601,81.0,11.755692,0.000109384084,0.022198156
B22-155\04440.png,0.02768284,14.173264,81.0,12.306747,0.00010812632,0.04410448
B22-155\04440_Aug1.png,0.027665377,14.194809,81.0,12.123581,0.000108161985,0.042091914
B22-155\04440_Aug2.png,0.027653396,14.189815,81.0,12.259155,0.00010845836,0.042154577
B22-155\04440_Aug3.png,0.02756077,14.181549,81.0,12.106354,0.00011038914,0.04359134
B22-155\04440_Aug4.png,0.027926445,14.253911,81.0,12.225662,0.00011097743,0.04182887
B22-155\04440_Aug5.png,0.027110279,13.988093,81.0,11.637268,0.00010771378,0.044614192
B22-155\04440_Aug6.png,0.028779507,14.396561,100.0,12.304581,0.00011535878,0.041446034
B22-155\04440_Aug7.png,0.027407646,13.837067,81.0,11.952515,0.00010615587,0.047011215
B22-155\04440_Aug8.png,0.028747737,14.254628,81.0,12.15802,0.000113924296,0.040957056
B22-155\04763.png,0.035622656,20.21758,169.0,15.07901,0.00019218071,0.07452691
B22-155\04763_Aug1.png,0.035092115,20.076849,169.0,15.605545,0.00019594395,0.07842466
B22-155\04763_Aug2.png,0.03635782,20.47586,169.0,15.3680725,0.00019770626,0.073740885
B22-155\04763_Aug3.png,0.03565979,20.315216,169.0,15.262238,0.00019402913,0.082539275
B22-155\04763_Aug4.png,0.037011683,20.732016,169.0,15.635376,0.00019672373,0.073743194
B22-155\04763_Aug5.png,0.034722626,20.841421,169.0,15.852493,0.00020297155,0.08443974
B22-155\04763_Aug6.png,0.0369727,20.613287,169.0,15.551712,0.00019494502,0.0743219
B22-155\04763_Aug7.png,0.035381615,21.735327,196.0,16.40068,0.0002115003,0.08963597
B22-155\04763_Aug8.png,0.037537277,20.77568,169.0,15.73378,0.00019624596,0.07299922
B22-156\00133.png,0.02001834,10.664154,49.0,9.336319,5.324466e-05,0.056608893
B22-156\00139.png,0.025622547,12.458119,64.0,10.524124,7.544822e-05,0.06470435
B22-156\00139_Aug1.png,0.02545166,12.501124,64.0,10.625824,7.522435e-05,0.064320214
B22-156\00139_Aug2.png,0.025161803,12.474976,64.0,10.722794,7.430237e-05,0.06681241
B22-156\00139_Aug3.png,0.024937809,12.47729,64.0,10.791,7.5148084e-05,0.066855885
B22-156\00139_Aug4.png,0.024353564,12.502385,64.0,10.721863,7.209234e-05,0.07161195
B22-156\00139_Aug5.png,0.024596214,12.482036,64.0,10.820892,7.453422e-05,0.06907403
B22-156\00139_Aug6.png,0.023577929,12.475499,64.0,10.824341,7.108612e-05,0.07540807
B22-156\00139_Aug7.png,0.024074972,12.538997,64.0,10.943344,7.457481e-05,0.07079347
B22-156\00139_Aug8.png,0.02306968,12.567958,64.0,10.961655,7.257034e-05,0.07809651
B22-157\00111.png,0.019900382,12.384908,64.0,10.827667,7.88522e-05,0.07601188
B22-158\00091.png,0.0148691535,10.266006,36.0,9.104782,4.7840433e-05,0.1198277
B22-158\00244.png,0.02067262,12.807628,64.0,11.782394,8.586691e-05,0.06994067
B22-158\00244_Aug1.png,0.020439565,12.5303955,64.0,11.323181,7.9742975e-05,0.0673404
B22-158\00244_Aug2.png,0.021268666,12.915477,64.0,11.827377,8.711929e-05,0.07031634
B22-158\00244_Aug3.png,0.01990819,12.331944,64.0,11.2469635,7.865885e-05,0.064218245
B22-158\00244_Aug4.png,0.021324396,12.726512,64.0,11.583389,8.369043e-05,0.0686369
B22-158\00244_Aug5.png,0.01978445,12.212016,64.0,11.066223,7.6908516e-05,0.059777714
B22-158\00244_Aug6.png,0.022002399,12.439702,64.0,11.231689,8.4020125e-05,0.06066987
B22-158\00244_Aug7.png,0.019510746,12.010219,64.0,10.841095,7.354419e-05,0.054690883
B22-158\00244_Aug8.png,0.021711528,12.389287,64.0,11.201477,8.25528e-05,0.05371517
B22-158\00764.png,0.02183479,11.052312,49.0,9.680176,6.2259365e-05,0.0091873985
B22-158\00764_Aug1.png,0.022213161,10.9492035,49.0,9.395447,6.27369e-05,0.011916794
B22-158\00764_Aug2.png,0.021938503,10.916992,49.0,9.332809,6.221315e-05,0.008070736
B22-158\00764_Aug3.png,0.022586524,10.987346,49.0,9.375671,6.5319815e-05,0.0130133
B22-158\00764_Aug4.png,0.022034824,10.873494,49.0,9.370651,6.1362734e-05,0.0073846234
B22-158\00764_Aug5.png,0.022869289,11.009053,49.0,9.477158,6.400829e-05,0.013198149
B22-158\00764_Aug6.png,0.021723509,10.755173,49.0,9.106827,6.261887e-05,0.0069425767
B22-158\00764_Aug7.png,0.022577286,10.98674,49.0,9.318222,6.262544e-05,0.012439859
B22-158\00764_Aug8.png,0.021884441,10.821605,49.0,9.248566,6.1722465e-05,0.00750445
B22-158\00969.png,0.024950743,11.664607,64.0,9.69722,7.233169e-05,0.007556691
B22-158\01108.png,0.018139541,11.922999,49.0,11.163788,6.2143685e-05,0.15034072
B22-158\01108_Aug1.png,0.01888448,12.017436,49.0,11.1592865,6.5569955e-05,0.13564336
