filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H,Presence
B22-47_0/01092.png,0.51050246,0.0046519614,0.046520565,0.010478385724127293,0.0028106081,0.00788898,-1
B22-47_0/01236.png,0.58335745,0.0033286233,0.032541327,0.0027681656647473574,0.002320297,0.005739604,-1
B22-47_0/01239.png,0.3916303,0.0022866304,0.024605919,0.010218489915132523,0.0013496866,0.006935699,-1
B22-47_0/01371.png,0.4554062,0.0022238025,0.021053439,0.01330257486552,0.0012953675,0.0028909072,-1
B22-47_0/01539.png,0.38672823,0.0019803026,0.017777776,0.010262075811624527,0.001219659,0.00611219,-1
B22-47_0/01549.png,0.44954592,0.0022048454,0.019930793,0.010580092668533325,0.0013688166,0.005825334,-1
B22-47_0/01650.png,0.26165742,0.0016546476,0.019930793,0.025321027263998985,0.00084415835,0.0018188308,-1
B22-47_0/01653.png,0.30007523,0.0032357648,0.05173394,0.01587419956922531,0.0018836356,0.010312536,1
B22-47_0/01653_Aug1.png,0.31780457,0.003382979,0.049965404,0.01412163209170103,0.0018879371,0.010606164,1
B22-47_0/01653_Aug2.png,0.27476853,0.0030860521,0.0482276,0.01692788489162922,0.0017882597,0.009941684,1
B22-47_0/01653_Aug3.png,0.31688482,0.002984964,0.049965393,0.017887335270643234,0.0017726657,0.010461108,1
B22-47_0/01653_Aug4.png,0.23352247,0.0026145938,0.044844285,0.015347635373473167,0.0015587464,0.009338709,1
B22-47_0/01653_Aug5.png,0.33520222,0.003292619,0.0482276,0.018546560779213905,0.001972943,0.0106358975,1
B22-47_0/01653_Aug6.png,0.21099949,0.0025299788,0.044844285,0.01622748374938965,0.0014840004,0.0089949155,1
B22-47_0/01653_Aug7.png,0.3486539,0.0032214515,0.043198764,0.01459874864667654,0.0019926382,0.010736598,1
B22-47_0/01653_Aug8.png,0.17173809,0.002366263,0.043198764,0.014076058752834797,0.0013984126,0.008779381,1
B22-47_0/01729.png,0.16848499,0.0008272683,0.011211071,0.0,0.0005116686,0.0015725065,-1
B22-50_0/00429.png,0.2108317,0.0014235683,0.015747787,0.0,0.00064698997,0.0020122244,-1
B22-50_0/00709.png,0.17445415,0.0012057697,0.013840829,0.005707206204533577,0.00059879804,0.0014195014,-1
B22-50_0/00865.png,0.20702428,0.001125448,0.011211071,0.018761204555630684,0.0006181605,0.0015011245,1
B22-50_0/00865_Aug1.png,0.21724194,0.0010585893,0.010396,0.01631167344748974,0.00059425924,0.0015797839,1
B22-50_0/00865_Aug2.png,0.21085459,0.0010377109,0.010396,0.010824444703757763,0.00058062194,0.0015453235,1
B22-50_0/00865_Aug3.png,0.219764,0.001032074,0.009611687,0.015184441581368446,0.00060749665,0.0016048286,1
B22-50_0/00865_Aug4.png,0.21171695,0.0010207972,0.010396,0.01633460633456707,0.0005874266,0.0015591357,1
B22-50_0/00865_Aug5.png,0.22284007,0.0009766481,0.00885813,0.014009994454681873,0.00060565997,0.0015734095,1
B22-50_0/00865_Aug6.png,0.21710914,0.0010087215,0.010396,0.017897728830575943,0.00060849905,0.0015955379,1
B22-50_0/00865_Aug7.png,0.22630996,0.0009884262,0.009611687,0.009147897362709045,0.00060803606,0.0016290849,1
B22-50_0/00865_Aug8.png,0.2200079,0.0010627486,0.011211071,0.01533128134906292,0.00064085785,0.0016700705,1
B22-50_0/00990.png,0.49876642,0.004799602,0.05536333,0.000768934958614409,0.0037939555,0.0032020214,-1
B22-50_0/00992.png,0.3636183,0.0017576888,0.015747787,0.0016630964819341898,0.0010306678,0.0016376541,-1
B22-50_0/01000.png,0.22136956,0.0012412329,0.012933485,0.0,0.0005440952,0.0008306111,-1
B22-50_0/01090.png,0.28950995,0.0017905593,0.016747402,0.0132514126598835,0.0009567278,0.0029465086,1
B22-50_0/01090_Aug1.png,0.3006541,0.0018910918,0.018838907,0.009105249308049679,0.0009719732,0.0028142515,1
B22-50_0/01090_Aug2.png,0.2843688,0.0016133812,0.015747787,0.01604052260518074,0.0008841051,0.0025069774,1
B22-50_0/01090_Aug3.png,0.29880738,0.0016596479,0.015747787,0.009086312726140022,0.0008961291,0.0025737267,1
B22-50_0/01090_Aug4.png,0.28789014,0.0016156432,0.013840829,0.013298128731548786,0.0008690868,0.0021998822,1
B22-50_0/01090_Aug5.png,0.31418365,0.0020437,0.018838907,0.008848186582326889,0.001023733,0.002257828,1
B22-50_0/01090_Aug6.png,0.28857535,0.001683414,0.015747787,0.014052857644855976,0.00087730744,0.0022001541,1
B22-50_0/01090_Aug7.png,0.31392097,0.0018704239,0.017777776,0.01205572672188282,0.0009459944,0.0022145733,1
B22-50_0/01090_Aug8.png,0.28914642,0.001636553,0.015747787,0.011546376161277294,0.0008837266,0.002144853,1
B22-50_0/01342.png,0.15168262,0.0010396948,0.01477893,0.0015181673225015402,0.0005132608,0.003540888,1
B22-50_0/01342_Aug1.png,0.15634298,0.0011786101,0.015747787,0.0038042354863137007,0.00058925647,0.0036737085,1
B22-50_0/01342_Aug2.png,0.1491409,0.0010430517,0.01477893,0.002919949358329177,0.00053587335,0.0027399953,1
B22-50_0/01342_Aug3.png,0.16714817,0.001142556,0.01477893,0.004356321878731251,0.00057365675,0.004190402,1
